id,argument,label,set,topic
1477,So I argue that 3000 years of use does provide evidence that capital punishment works.,0.87175,train,dp
1478,Conclusion: Mr Bledsoe was an idiot emoticonXRolleyes,0.5,train,gc
1479,If everyone is happy and consenting..... I don't get it.,0.5093333333,train,gm
1480,Notably the recent campaign involving an elaborate and very expensive book mailed to many biologists world wide.,0.27,train,evo
1481,But where has it been said that life in imprisonment is worse?,0.6728,train,dp
1482,"First e-lyte returns to the real definition of 'selection', and, in a complete about-face, pretends that it means the exact same thing in darwinspeak, i.e., 'natural selection', as it does in everyday English usage.",0.578,train,evo
1483,So why cannot juvenile crimes which would otherwise be death penalty eligible be treated on a case-by-case basis?,0.50575,train,dp
1484,"So being unnatural is only part of your ""policy consideration"".",0.3738,train,gm
1485,"First, the Nazis killed homosexuals, because they thought they were, to use your word, ""vermin.""",0.6618,train,gm
1486,This isn't a matter of reform...it is a matter of perfection.,0.32299999999999995,train,dp
1487,So biology didn't exist before the theory of evolution was formulated?,0.606,train,evo
1488,"So then, as we read the gospels, we should expect Jesus to uphold the validity of the law as it pertains to civil government.",0.691,train,dp
1489,First of all a Jew is a living person and a gun is not.,0.6155,train,gc
1490,So do you want to criminalize alcohol and everything else that affects someones ability to make rational decisions?,0.3766666667,train,gm
1491,"A little town just outside the Afgan border, can't remember the name, is known world wide as an arms manufacturing center.",0.7234,train,gc
1492,"So, what are some of the reasons why we impose various types of punishments on criminal offenders?",0.6535,train,dp
1493,But not necessarily through reproduction.,0.1975,train,gm
1494,So you beleive that laws against murder do nothing to reduce the number of murders that would happen?,0.7511666667,train,gc
1495,First things first.,0.127,train,gc
1496,"First you admitted it was the people who did the killing, now you're saying that the people aren't a problem but instead their hardware is.",0.4483333333,train,dp
1497,There is no such thing as a right to drive.,0.4351666667,train,gc
1498,Great job straight out of the leftard playbook.,0.0,train,gc
1499,If the need for self-protection were removed would you then be for hand gun control or elimination of handguns?,0.597,train,gc
1500,"First, the rights that homosexuals are trying to obtain have nothing to do with children.",0.7488,train,gm
1501,Costs will increase if straight couples keep getting married also.,0.5883333332999999,train,gm
1502,"Someone's going to 'die by the sword'... With regards to the whole 'bleeding hearts' thing - this is true to some extent, but only on a conceptual level.",0.5563333333,train,dp
1503,So you're a racist because you are against our racial opinion.,0.4142,train,gm
1504,This fine upstanding pillar of the shooter community had a ccw permit.,0.6506,train,gc
1505,First off I know many people who believe in both god and evolution.,0.82675,train,evo
1506,"** It is the compulsion, the lack of choice, that makes all the difference in whether a behaviour is voluntary or not, and to the degree in which it is or is not voluntary, and that degree of volition is part and parcel of the actual topic of this thread, intelligence, and the degree to which a behaviour is intelligent, or mechanical, or random.",0.464,train,evo
1507,"But since they couldn't justify that action, they attempted to lock him up and throw away the key until the public outcry for his release became an international cause celeb.",0.4173333333,train,dp
1508,"So get off whether it's a disorder or not, I'm not debating that here, I'm asking what you guys think: That if it could be proven that homosexuality is a mental disorder that homosexual marriage shouldn't be allowed.",0.6882857143000001,train,gm
1509,"I agree, but for obvious parental ""control"" some sort of creation should simply be stated as another idea for how life came about.",0.626,train,evo
1510,"First, outside the West, polygamy has always been at least as common as monogamy.",0.5708,train,gm
1511,"Sorry, but trying to switch the terms of the debate doesn't make it with me.",0.3635,train,gc
1512,"If Creation cannot be taught in public school, neither should Evolution.",0.833,train,evo
1513,"First of all, death penalty cases usually cost more than keeping a prisoner alive for his life.",0.7628,train,dp
1514,So genera or genus is A class of objects divided into subordinate species having certain common attributes.,0.43,train,evo
1515,"If the hypothesis that birds descended from theropod dinosaurs is correct, then it is logical to expect that there existed organisms that had a mixture of dinosaur and avian characteristics and that some examples would be more dinosaur like and others would be more bird like.",0.893,train,evo
1516,"Nope it was done by modern selective breeding, moving the relevant genes for Dwarfism to the Wheat and then selecting seeds from individual plants.",0.45225,train,evo
1517,"So if somebody is found guilty and sentenced to death based solely on the information provided, and it's discovered too late that the evidence was incomplete then that's simply too bad, but there's nothing we can do about it.",0.8236,train,dp
1518,"Actually microstamping and ballistic databases require a human to make an exact match based on what their eye sees on a blown up image, so if an officer wanted you arrested for something you didn't do, he wouldn't even need one of your cases, he could just blame you for any murder and say that the casings found at the scene matched the ones that came from your gun.",0.6976666667,train,gc
1519,"To be honest, I think most Democratic pols just wish the earth would open up and swallow every last gay person.",0.6235,train,gm
1520,"Firstly, I haven't posted any polls.",0.173,train,gm
1521,But I know what you mean.,0.0325,train,gm
1522,You just don't hear a whole lot about it anymore.,0.0,train,gc
1523,"If you live in Canada and can get married in Canada, why are you so worried about what the US does?",0.6194,train,gm
1524,"Already did, you might ask if you are really interested in anything but an attempted propaganda spread?",0.24975,train,gc
1525,"Firstly man didn't evolve from monkeys, ever.",0.9655,train,evo
1526,So will you be comparing gays to child molesters and priests in your same examples?,0.6426666667,train,gc
1527,So if the Miller case supported your claim about what types of guns a person can own.,0.35025,train,gc
